ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051787	GO:0051787	misfolded protein binding	7/252	18/7956	6.94947400813206e-07	3.0577685635781e-05	2.66673595910139e-05	Derl1/Hspa5/Derl2/Hspa1b/Derl2/Hspa8/Hspa13	7
GO:0032451	GO:0032451	demethylase activity	5/252	18/7956	0.000187126709548553	0.00754744395179163	0.00658226408148857	Cyp3a11/Cyp3a41a/Cyp1a1/Cyp3a44/Cyp3a16	5
GO:0034185	GO:0034185	apolipoprotein binding	4/252	12/7956	0.000398003372616888	0.0148179717189672	0.0129230244873986	Lrp6/Lrp6/Plg/Pcsk9	4
GO:0004252	GO:0004252	serine-type endopeptidase activity	8/252	58/7956	0.000440766843008911	0.0152379394297366	0.0132892860185394	Prss42/Prss48/Plg/Ctrl/Ctrb1/Cela2a/Klk8/Pcsk9	8
GO:0051082	GO:0051082	unfolded protein binding	8/252	60/7956	0.000557131534950703	0.0170118874213271	0.0148363785470904	Cryab/Tbce/Hspa5/Hspa1b/Hsp90b1/Hspa8/Hspa13/Dnajb1	8
GO:0017171	GO:0017171	serine hydrolase activity	9/252	75/7956	0.000562376443680233	0.0170118874213271	0.0148363785470904	Prss42/Prss48/Plg/Ctrl/Ctrb1/Cela2a/Klk8/Aadac/Pcsk9	9
GO:0044183	GO:0044183	protein folding chaperone	5/252	25/7956	0.000967713027912423	0.0275513591476243	0.0240280448416645	Hspa5/Hspa1b/Hspa8/Hspa13/Dnajb1	5
GO:0005496	GO:0005496	steroid binding	7/252	51/7956	0.001034918341087	0.0278278042825616	0.0242691377061922	Cyp3a25/Cyp3a11/Cyp3a41a/Cyp3a44/Cyp3a59/Hsd11b1/Osbpl8	7
GO:0061134	GO:0061134	peptidase regulator activity	8/252	69/7956	0.00142520690067616	0.0355354654638616	0.0309911301674826	Spint3/Serpinb1a/Simc1/Wfikkn2/Wfdc18/Cd109/Rack1/Cstb	8
GO:0008236	GO:0008236	serine-type peptidase activity	8/252	70/7956	0.00156598859335871	0.0355354654638616	0.0309911301674826	Prss42/Prss48/Plg/Ctrl/Ctrb1/Cela2a/Klk8/Pcsk9	8
GO:0030414	GO:0030414	peptidase inhibitor activity	7/252	55/7956	0.0016292274101798	0.0355354654638616	0.0309911301674826	Spint3/Serpinb1a/Simc1/Wfikkn2/Wfdc18/Cd109/Cstb	7
GO:0016709	GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	5/252	28/7956	0.00165655619114515	0.0355354654638616	0.0309911301674826	Cyp1a1/Cyp46a1/Fmo6/Cyp4f40/Cyp2d40	5
GO:0008391	GO:0008391	arachidonic acid monooxygenase activity	4/252	17/7956	0.00168866881336532	0.0355354654638616	0.0309911301674826	Cyp2g1/Cyp1a1/Cyp4f40/Cyp2j13	4
GO:0004364	GO:0004364	glutathione transferase activity	4/252	18/7956	0.00211768084302725	0.0427065636677162	0.0372451762304354	Hpgds/Mgst1/Gsta4/Mgst3	4
