ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0035966	GO:0035966	response to topologically incorrect protein	23/709	94/7982	5.19794714380174e-06	0.000840404094209865	0.000764043514905763	Abcb10/Manf/Derl1/Hspa5/Hspb8/Hspa1b/Dnajc3/Creb3l3/Pdia6/Derl2/Eif2ak3/Selenos/Hspa8/Syvn1/Hspb1/Xbp1/Hspa13/Rnf185/Tm7sf3/Eif2s1/Derl2/Ube2w/Ern1	23
GO:0006066	GO:0006066	alcohol metabolic process	38/709	202/7982	5.94992821775187e-06	0.000891613405070211	0.000810599858616137	Moxd1/Nsdhl/Nus1/Rdh12/Nfe2l1/Cebpa/Pon1/Msmo1/Pck2/Ebp/Cyp1a1/Plpp1/Hmgcs1/Akr1b3/Isyna1/Sqle/Dhdds/Cyp51/Pts/Pcsk9/Adh6b/Dhfr/Chka/Lbr/Tm7sf2/Asah1/Sc5d/Smpd1/Fgfr1/Sord/Cyp46a1/Ephx2/Plb1/Aldh1a1/Pecr/Hsd3b7/Gch1/Npc1	38
GO:0006457	GO:0006457	protein folding	25/709	108/7982	5.95585401704495e-06	0.000891613405070211	0.000810599858616137	Cryab/Ppib/Hspa5/Hspa1b/Tbce/Dnajc3/Hsp90b1/Tbcd/Arl2/Hspa8/Calr/Ero1b/Tbcc/Hspb1/Dnajb1/Hspa13/Qsox1/Mesd/Pdia5/Dnajb11/P4hb/Ppid/Tcp1/Canx/Pdia4	25
GO:0007052	GO:0007052	mitotic spindle organization	20/709	76/7982	6.55118147127613e-06	0.000913099155410281	0.00083013337626951	Hspa1b/Tbce/Kif11/Kif4/Plk1/Kif23/Ndc80/Prc1/Tpx2/Cenph/Racgap1/Numa1/Bora/Chmp5/Kifc5b/Cdc20/Nek2/Aurkb/Prc1/Prc1	20
GO:0120254	GO:0120254	olefinic compound metabolic process	20/709	76/7982	6.55118147127613e-06	0.000913099155410281	0.00083013337626951	Cyp2g1/Rdh12/Cyp2d26/Cyp17a1/Cyp1a1/Cyp4f40/Adh6b/Stard3/Cyp2j12/Cyp2u1/Cyp2c23/Cyp2j13/Alox5/Cyp46a1/Ephx2/Plb1/Aldh1a1/Bco2/Aloxe3/Aldh8a1	20
GO:1905897	GO:1905897	regulation of response to endoplasmic reticulum stress	16/709	53/7982	8.20060561932289e-06	0.00110489493044344	0.00100450225323004	Manf/Hyou1/Bcap31/Txndc12/Nfe2l1/Pdia6/Eif2ak3/Selenos/Syvn1/Xbp1/Mbtps2/Lrrk2/Grina/Rnf185/Alox5/Ern1	16
GO:0090307	GO:0090307	mitotic spindle assembly	14/709	43/7982	1.14302714621114e-05	0.00149035991128563	0.00135494321474469	Hspa1b/Kif11/Plk1/Kif23/Prc1/Tpx2/Racgap1/Chmp5/Kifc5b/Cdc20/Nek2/Aurkb/Prc1/Prc1	14
GO:1902850	GO:1902850	microtubule cytoskeleton organization involved in mitosis	22/709	92/7982	1.2348399468085e-05	0.00155975720781249	0.00141803495207516	Hspa1b/Tbce/Kif11/Kif4/Plk1/Kif23/Ndc80/Prc1/Tpx2/Cenph/Nusap1/Racgap1/Numa1/Mad2l1/Bora/Chmp5/Kifc5b/Cdc20/Nek2/Aurkb/Prc1/Prc1	22
GO:0071466	GO:0071466	cellular response to xenobiotic stimulus	20/709	80/7982	1.51066912409378e-05	0.00185034078775366	0.00168221560198131	Cyp2g1/Nr1h4/Cyp2d26/Cyp1a1/Gsto1/Gsta4/Mcm7/Cryz/Cyp2j12/Cyp2u1/Cyp2c23/Ugt2b1/Cyp2j13/Gsta1/Cyp46a1/Gsto2/Ahr/Gstm1/Nceh1/Ugt1a10	20
GO:1902236	GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	7/709	12/7982	2.25481432018158e-05	0.00268057631828645	0.00243701448661111	Hyou1/Txndc12/Selenos/Syvn1/Xbp1/Lrrk2/Grina	7
GO:0061640	GO:0061640	cytoskeleton-dependent cytokinesis	17/709	64/7982	2.81231442857372e-05	0.00324782140579856	0.00295271869778973	Incenp/Plk1/Kif23/Ist1/Nusap1/Kif20a/Racgap1/Rhoc/Stambp/Birc5/Chmp5/Anln/Cit/Aurkb/Ckap2/Ect2/Fmn2	17
GO:0006690	GO:0006690	icosanoid metabolic process	16/709	58/7982	2.89460456251376e-05	0.00324999767824461	0.00295469723033203	Cyp2g1/Hpgds/Ces2g/Fabp5/Ptgr1/Cyp2d26/Mgst3/Cyp4f40/Cyp2j12/Cyp2u1/Mif/Cyp2c23/Cyp2j13/Alox5/Hpgd/Aloxe3	16
GO:1901615	GO:1901615	organic hydroxy compound metabolic process	47/709	290/7982	3.15919447790413e-05	0.00345120650802392	0.00313762387549454	Moxd1/Nsdhl/Nus1/Rdh12/Nfe2l1/Cebpa/Nr1h4/Pon1/Msmo1/Pck2/Ebp/Cyp1a1/Plpp1/Hmgcs1/Akr1b3/Isyna1/Ctsl/Sqle/Dhdds/Cyp51/Pts/Pcsk9/Cyp4f40/Adh6b/Dhfr/Chka/Lbr/Tm7sf2/Asah1/Sc5d/Tyr/Smpd1/Fgfr1/Sord/Mfsd12/Cyp46a1/Ephx2/Plb1/Aldh1a1/Pecr/Myo5a/Hsd3b7/Snai2/Gch1/Npc1/Ddc/Glo1	47
GO:0032787	GO:0032787	monocarboxylic acid metabolic process	54/709	350/7982	3.40465615277177e-05	0.0036214789919746	0.00329242510507652	Cyp2g1/Hpgds/Scd1/Nfe2l1/Arl2/Ces2g/Nr1h4/Fabp5/Ptgr1/Cyp2d26/Eif2ak3/Pck2/Cyp1a1/Crabp2/Ido1/Faah/Fabp2/Fabp3/Crabp1/Fasn/Ghsr/Cyp4f40/Adh6b/Grhpr/Lipg/Lipi/Gale/Cyp2j12/Cyp2u1/Aldh5a1/Me3/Mif/Cygb/Irs1/Gamt/Acsf2/Asah1/Cyp2c23/Ugt2b1/Cyp2j13/Alox5/Hpgd/Ephx2/Aldh1a1/Pecr/Myo5a/Bco2/Aloxe3/Eno3/Glo1/Agxt2/Aldh8a1/Hadh/Ugt1a10	54
GO:0030970	GO:0030970	retrograde protein transport, ER to cytosol	9/709	21/7982	3.61280640189246e-05	0.00365074086911233	0.00331902819710699	Derl1/Bcap31/H13/Derl2/Selenos/Syvn1/Derl2/Ube2j1/Nploc4	9
GO:1903513	GO:1903513	endoplasmic reticulum to cytosol transport	9/709	21/7982	3.61280640189246e-05	0.00365074086911233	0.00331902819710699	Derl1/Bcap31/H13/Derl2/Selenos/Syvn1/Derl2/Ube2j1/Nploc4	9
GO:0000910	GO:0000910	cytokinesis	23/709	106/7982	4.22956421574013e-05	0.00416973135610283	0.00379086230478788	Incenp/Plk1/Kif23/Prc1/Ist1/Nusap1/Kif20a/Racgap1/Rhoc/Stambp/Calm1/Birc5/Spg20/Chmp5/Anln/Cit/Igf1r/Aurkb/Prc1/Ckap2/Ect2/Fmn2/Prc1	23
GO:0032963	GO:0032963	collagen metabolic process	15/709	54/7982	4.6905174029152e-05	0.00451406460537696	0.00410390883548295	Larp6/Nr1h4/Mmp10/Mmp24/Mmp9/Ctsl/Ctsll3/Mrc2/Mmp2/Mmp7/Mmp20/Mmp16/Cygb/Mmp15/Mmp19	15
GO:0032101	GO:0032101	regulation of response to external stimulus	51/709	329/7982	4.96812597615182e-05	0.00467003841758271	0.00424571059553145	Serpinb1a/Rnf216/Spink5/Nfe2l1/Lbp/Cebpa/Nr1h4/Notch1/Cd109/Selenos/Calr/Neo1/Selenok/Ido1/Hspb1/Plg/Lrrk2/Met/Mmp2/Fanca/Aldh2/Ghsr/Adrb2/Trpv4/Klk8/Igf1r/Fadd/Dusp3/Lrig2/Lgmn/Adora2a/Adar/Sema5b/Gpr183/Mif/Klkb1/Slit1/Polr3b/Abcc1/Fgfr1/Alox5/Parp14/Chrna7/Fezf2/Hgf/Aldh2/Nploc4/Snai2/Capn3/Kars/Tubb2b	51
GO:0044283	GO:0044283	small molecule biosynthetic process	50/709	322/7982	5.63142438536846e-05	0.00506204454562469	0.00460209836422193	Moxd1/Hpgds/Nsdhl/Scd1/Nus1/Ass1/Fabp5/Msmo1/Cbs/Pck2/Mgst3/Ebp/Bhmt/Cyp1a1/Glul/Hmgcs1/Ido1/Gsto1/Akr1b3/Isyna1/Dhdds/Fasn/Cyp51/Pts/Cad/Stard3/Shmt2/Lipg/Lipi/Dhfr/Haao/Lbr/Mif/Gamt/Tm7sf2/Asah1/Cyp2c23/Sc5d/Cth/Alox5/Sord/Aldh1a1/Slc35b4/Pecr/Myo5a/Aloxe3/Snai2/Gch1/Agxt2/Aldh8a1	50
GO:0035272	GO:0035272	exocrine system development	9/709	22/7982	5.63562604040354e-05	0.00506204454562469	0.00460209836422193	Xbp1/Met/Edar/Igf1r/Bmp7/Dag1/Fgfr1/Hgf/Snai2	9
GO:0006720	GO:0006720	isoprenoid metabolic process	15/709	55/7982	5.92907999457351e-05	0.00520985681262307	0.00473648015127142	Nus1/Rdh12/Cyp1a1/Crabp2/Hmgcs1/Akr1b3/Dhdds/Crabp1/Adh6b/Idi1/Plb1/Aldh1a1/Pecr/Bco2/Aldh8a1	15
GO:0007431	GO:0007431	salivary gland development	8/709	18/7982	7.27643262219601e-05	0.00609974142005996	0.00554550829381737	Xbp1/Met/Edar/Bmp7/Dag1/Fgfr1/Hgf/Snai2	8
GO:1902235	GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	8/709	18/7982	7.27643262219601e-05	0.00609974142005996	0.00554550829381737	Hyou1/Txndc12/Eif2ak3/Selenos/Syvn1/Xbp1/Lrrk2/Grina	8
GO:2001026	GO:2001026	regulation of endothelial cell chemotaxis	6/709	10/7982	7.39454056365507e-05	0.00609974142005996	0.00554550829381737	Notch1/Hspb1/Met/Lgmn/Fgfr1/Snai2	6
GO:0051783	GO:0051783	regulation of nuclear division	19/709	82/7982	7.61325377164296e-05	0.00615455434899617	0.00559534082459065	Chek1/Nfe2l1/Bub1/Plk1/Ndc80/Cdt1/Calr/Nusap1/Birc5/Trip13/Met/Mad2l1/Bora/Igf1r/Cdc20/Bmp7/Mki67/Aurkb/Prdm9	19
GO:0022612	GO:0022612	gland morphogenesis	16/709	63/7982	8.69833577707733e-05	0.00689385749234247	0.00626746959706439	Notch1/Vdr/Xbp1/Lrp6/Lrp6/Met/Edar/Mmp2/Igf1r/Bmp7/Mki67/Notch2/Dag1/Fgfr1/Hgf/Snai2	16
GO:0006721	GO:0006721	terpenoid metabolic process	12/709	39/7982	9.05320727008677e-05	0.00703712765109437	0.00639772197973136	Rdh12/Cyp1a1/Crabp2/Hmgcs1/Akr1b3/Crabp1/Adh6b/Plb1/Aldh1a1/Pecr/Bco2/Aldh8a1	12
GO:0000281	GO:0000281	mitotic cytokinesis	14/709	51/7982	9.63513395559713e-05	0.00734815310349502	0.00668048711797211	Incenp/Plk1/Kif23/Nusap1/Kif20a/Racgap1/Rhoc/Stambp/Birc5/Chmp5/Anln/Cit/Ckap2/Ect2	14
GO:0006979	GO:0006979	response to oxidative stress	37/709	221/7982	0.000110332280015441	0.00825857547819285	0.00750818693048549	Cryab/Mgst1/Fos/Nfe2l1/Gpx6/Selenos/Melk/Selenok/Hmox2/Hspb1/Akr1b3/Mmp9/Xbp1/Lrrk2/Met/Mmp2/Aldh2/Pla2r1/Aifm2/Slc25a24/Eif2s1/Pnkp/Apod/Dhfr/Axl/P4hb/Cygb/Abcc1/Ppid/Meak7/Alox5/Prdx6/Aldh1a1/Hgf/Aldh2/Gch1/Ect2	37
GO:0072348	GO:0072348	sulfur compound transport	10/709	29/7982	0.000120394364387577	0.00884789128826519	0.00804395647994318	Slc3a1/Mgst1/Nfe2l1/Racgap1/Slc5a6/Abcg2/Abcc1/Slc25a11/Mfsd12/Slc7a9	10
GO:0016101	GO:0016101	diterpenoid metabolic process	11/709	35/7982	0.000143553430385365	0.00980967820444244	0.00891835376226167	Rdh12/Cyp1a1/Crabp2/Akr1b3/Crabp1/Adh6b/Plb1/Aldh1a1/Pecr/Bco2/Aldh8a1	11
GO:0010232	GO:0010232	vascular transport	7/709	15/7982	0.000144322288068848	0.00980967820444244	0.00891835376226167	Abcb1b/Fabp5/Abcb1a/Slc5a6/Abcg2/Abcc1/Slc22a1	7
GO:0042573	GO:0042573	retinoic acid metabolic process	7/709	15/7982	0.000144322288068848	0.00980967820444244	0.00891835376226167	Cyp1a1/Crabp2/Crabp1/Adh6b/Aldh1a1/Bco2/Aldh8a1	7
GO:0150104	GO:0150104	transport across blood-brain barrier	7/709	15/7982	0.000144322288068848	0.00980967820444244	0.00891835376226167	Abcb1b/Fabp5/Abcb1a/Slc5a6/Abcg2/Abcc1/Slc22a1	7
GO:0140013	GO:0140013	meiotic nuclear division	20/709	93/7982	0.000150331982849767	0.00980967820444244	0.00891835376226167	Ccnb2/Incenp/Bub1/Plk1/Ndc80/Kif18a/Calr/Cenpc1/Aspm/Trip13/Ccne1/Fanca/Ncaph2/Cenpx/Cdc20/Mnd1/Ncapd3/Smc2/Fmn2/Prdm9	20
GO:0060445	GO:0060445	branching involved in salivary gland morphogenesis	6/709	11/7982	0.000150470076367004	0.00980967820444244	0.00891835376226167	Met/Bmp7/Dag1/Fgfr1/Hgf/Snai2	6
GO:0070989	GO:0070989	oxidative demethylation	6/709	11/7982	0.000150470076367004	0.00980967820444244	0.00891835376226167	Cyp3a25/Cyp3a11/Cyp3a41a/Cyp3a16/Cyp3a44/Cyp3a59	6
GO:0003018	GO:0003018	vascular process in circulatory system	21/709	101/7982	0.00017165464966886	0.0110131443485957	0.0100124708770925	Manf/Abcb1b/Fabp5/Cbs/Abcb1a/Faah/Dusp5/Slc5a6/Mmp2/Adrb2/Scpep1/Trpv4/Cysltr1/Adora2a/Npy1r/Abcg2/Abcc1/Alox5/Gch1/Slc22a1/Ahr	21
GO:0140694	GO:0140694	non-membrane-bounded organelle assembly	37/709	226/7982	0.000176844481990695	0.0111688343157248	0.0101540145827223	Ccnb2/Hspa1b/Incenp/Kif11/Plk1/Kif23/Ndc80/Prc1/Tpx2/Cenph/Haus1/Cenpc1/Racgap1/Csrp1/Numa1/Styxl1/Aspm/Rttn/Sqle/Chmp5/Fitm2/Kifc5b/Cenpx/Cdc20/Eif2s1/Rrp7a/Nek2/Cetn1/Aurkb/Haus3/Prc1/Vil1/Rpl24/Tubgcp5/Capn3/Haus4/Prc1	37
GO:0007088	GO:0007088	regulation of mitotic nuclear division	16/709	67/7982	0.000190477415088998	0.0116652986634807	0.0106053693154018	Chek1/Nfe2l1/Bub1/Plk1/Ndc80/Cdt1/Nusap1/Birc5/Trip13/Met/Mad2l1/Bora/Igf1r/Bmp7/Mki67/Aurkb	16
GO:0050920	GO:0050920	regulation of chemotaxis	16/709	67/7982	0.000190477415088998	0.0116652986634807	0.0106053693154018	Lbp/Notch1/Calr/Hspb1/Met/Trpv4/Dusp3/Lgmn/Sema5b/Gpr183/Mif/Slit1/Fgfr1/Fezf2/Snai2/Tubb2b	16
