ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051383	GO:0051383	kinetochore organization	11/488	15/7982	4.36768621474822e-11	1.50248405787339e-08	1.33036796378408e-08	Ndc80/Cenph/Cdt1/Mis12/Cenpc1/Kntc1/Cenpx/Smc2/Cenpt/Cenpk/Trappc12	11
GO:0051225	GO:0051225	spindle assembly	21/488	77/7982	3.42955207498842e-09	1.08145208764635e-06	9.57567039884924e-07	Ccnb2/Kif11/Incenp/Ndc80/Tpx2/Plk1/Kif23/Prc1/Racgap1/Haus1/Numa1/Aspm/Kifc5b/Cdc20/Nek2/Prc1/Aurkb/Haus3/Prc1/Ccdc61/Kif3b	21
GO:1902850	GO:1902850	microtubule cytoskeleton organization involved in mitosis	22/488	92/7982	2.07405279018527e-08	6.03708904466237e-06	5.34551419527103e-06	Kif11/Kif4/Ndc80/Cenph/Tpx2/Plk1/Kif23/Prc1/Racgap1/Numa1/Nusap1/Mad2l1/Kifc5b/Cdc20/Nek2/Prc1/Bora/Aurkb/Prc1/Ccdc61/Itgb1/Kif3b	22
GO:0051783	GO:0051783	regulation of nuclear division	20/488	82/7982	6.43407897375354e-08	1.73903963119167e-05	1.5398250656735e-05	Chek1/Bub1/Ndc80/Bmp7/Cdt1/Plk1/Birc5/Trip13/Nusap1/Mad2l1/Kntc1/Cdc20/Prdm9/Met/Mki67/Anapc4/Cdc42/Bora/Aurkb/Psma8	20
GO:0051382	GO:0051382	kinetochore assembly	8/488	12/7982	7.34690102755236e-08	1.80858885977623e-05	1.60140712714692e-05	Cenph/Mis12/Cenpc1/Kntc1/Cenpx/Cenpt/Cenpk/Trappc12	8
GO:0007051	GO:0007051	spindle organization	24/488	115/7982	7.97393917886968e-08	1.80858885977623e-05	1.60140712714692e-05	Ccnb2/Kif11/Kif4/Incenp/Ndc80/Cenph/Tpx2/Plk1/Kif23/Prc1/Racgap1/Haus1/Numa1/Aspm/Kifc5b/Cdc20/Nek2/Prc1/Bora/Aurkb/Haus3/Prc1/Ccdc61/Kif3b	24
GO:0030574	GO:0030574	collagen catabolic process	11/488	25/7982	8.12526707616171e-08	1.80858885977623e-05	1.60140712714692e-05	Mmp10/Mmp9/Mmp2/Mrc2/Mmp19/Mmp20/Pepd/Mmp24/Ctsll3/Mmp1b/Itgb1	11
GO:0007052	GO:0007052	mitotic spindle organization	19/488	76/7982	8.99828604594416e-08	1.84232517841004e-05	1.63127880351595e-05	Kif11/Kif4/Ndc80/Cenph/Tpx2/Plk1/Kif23/Prc1/Racgap1/Numa1/Kifc5b/Cdc20/Nek2/Prc1/Bora/Aurkb/Prc1/Ccdc61/Kif3b	19
GO:0010564	GO:0010564	regulation of cell cycle process	48/488	352/7982	9.25057568440558e-08	1.84232517841004e-05	1.63127880351595e-05	Cenpf/Kif11/Chek1/Bub1/Incenp/Ndc80/Tpx2/Cdk1/Bmp7/Cdt1/Plk1/Cdc25a/Kif23/Prc1/Racgap1/Kif20a/Birc5/Numa1/Trip13/Nusap1/Mad2l1/Rmi2/Kntc1/Clspn/Rpa2/Kifc5b/Cdc20/Hdac8/Nek2/Calm1/Prdm9/Rad51b/Cit/Ccnf/Met/Prc1/Zfp36l1/Mki67/Anapc4/Cdc42/Bora/Ect2/Aurkb/Prc1/Adam17/Psma8/Klhl9/Kif3b	48
GO:0090307	GO:0090307	mitotic spindle assembly	14/488	43/7982	1.28225158081746e-07	2.42601999090664e-05	2.14810883249578e-05	Kif11/Tpx2/Plk1/Kif23/Prc1/Racgap1/Kifc5b/Cdc20/Nek2/Prc1/Aurkb/Prc1/Ccdc61/Kif3b	14
GO:0032465	GO:0032465	regulation of cytokinesis	15/488	50/7982	1.54812401219845e-07	2.7895720295995e-05	2.47001440141738e-05	Incenp/Plk1/Kif23/Prc1/Racgap1/Kif20a/Calm1/Cit/Prc1/Cdc42/Ect2/Aurkb/Prc1/Klhl9/Kif3b	15
GO:0051276	GO:0051276	chromosome organization	59/488	486/7982	1.96983495102518e-07	3.38811611576331e-05	2.99999265507806e-05	Bub1/Incenp/Ndc80/Cenph/Cdk1/Cdt1/Plk1/Kif23/Prc1/Racgap1/Mis12/Birc5/Cenpc1/Kmt5a/Ncapg/Numa1/Kif18a/Trip13/Nusap1/Mad2l1/Rmi2/Kntc1/Ncaph2/Cenpx/Kdm3b/Rpa2/Nudt5/Ncapd2/Smc2/Kifc5b/Cdc20/Cenpt/Hdac8/Nek2/Ccne1/Sirt6/Dscc1/Chaf1b/Mcm9/Prdm9/Cenpk/Bmi1/Cit/Ncapd3/Prc1/Mki67/Anapc4/Mcm7/Rad51/Aurkb/Mcm4/Lats1/Wrn/Tcp1/Prc1/Kif22/Trappc12/Twnk/Dapk3	59
GO:1903046	GO:1903046	meiotic cell cycle process	22/488	104/7982	2.16925684841025e-07	3.5688990932106e-05	3.16006615491525e-05	Ccnb2/Bub1/Incenp/Ndc80/Plk1/Cdc25a/Cenpc1/Kif18a/Trip13/Aspm/Ncaph2/Cenpx/Ncapd2/Smc2/Cdc20/Ccne1/Mnd1/Prdm9/Ncapd3/Mastl/Rad51/Psma8	22
GO:0007088	GO:0007088	regulation of mitotic nuclear division	17/488	67/7982	3.42581201372819e-07	5.40136360831144e-05	4.78261387706001e-05	Chek1/Bub1/Ndc80/Bmp7/Cdt1/Plk1/Birc5/Trip13/Nusap1/Mad2l1/Kntc1/Met/Mki67/Anapc4/Cdc42/Bora/Aurkb	17
GO:0140013	GO:0140013	meiotic nuclear division	20/488	93/7982	5.86010382877185e-07	8.59363852129154e-05	7.60919979227522e-05	Ccnb2/Bub1/Incenp/Ndc80/Plk1/Cenpc1/Kif18a/Trip13/Aspm/Ncaph2/Cenpx/Smc2/Cdc20/Ccne1/Mnd1/Prdm9/Ncapd3/Mastl/Rad51/Psma8	20
GO:0008608	GO:0008608	attachment of spindle microtubules to kinetochore	9/488	19/7982	5.90471991420666e-07	8.59363852129154e-05	7.60919979227522e-05	Ndc80/Cdt1/Racgap1/Mis12/Cenpc1/Nek2/Cdc42/Ect2/Aurkb	9
GO:0140694	GO:0140694	non-membrane-bounded organelle assembly	34/488	226/7982	7.92453094369591e-07	0.000111060833670168	9.8338331359782e-05	Ccnb2/Kif11/Incenp/Ndc80/Cenph/Tpx2/Plk1/Kif23/Prc1/Racgap1/Mis12/Haus1/Cenpc1/Numa1/Aspm/Kntc1/Cenpx/Ldb3/Kifc5b/Rttn/Cdc20/Cenpt/Nek2/Cenpk/Prc1/Aurkb/Haus3/Prc1/Ccdc61/Trappc12/Prkar1a/Itgb1/Rpl11/Kif3b	34
GO:0045839	GO:0045839	negative regulation of mitotic nuclear division	11/488	31/7982	1.10225088931405e-06	0.000148961334470156	0.000131897164687467	Chek1/Bub1/Ndc80/Bmp7/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	11
GO:0033047	GO:0033047	regulation of mitotic sister chromatid segregation	10/488	26/7982	1.45256151102207e-06	0.000189534233024396	0.000167822260964909	Bub1/Ndc80/Cdt1/Plk1/Birc5/Numa1/Trip13/Mad2l1/Kntc1/Aurkb	10
GO:0033045	GO:0033045	regulation of sister chromatid segregation	13/488	45/7982	1.70178650806937e-06	0.000214652004884483	0.000190062682638063	Bub1/Ndc80/Cdt1/Plk1/Birc5/Numa1/Trip13/Mad2l1/Rmi2/Kntc1/Cit/Anapc4/Aurkb	13
GO:0051321	GO:0051321	meiotic cell cycle	25/488	145/7982	1.94509660574963e-06	0.000237427276005052	0.00021022894723603	Ccnb2/Bub1/Incenp/Ndc80/Plk1/Cdc25a/Cenpc1/Kif18a/Trip13/Aspm/Ncaph2/Cenpx/Ncapd2/Smc2/Cdc20/Nek2/Ccne1/Mnd1/Prdm9/Ncapd3/Mki67/Mastl/Rad51/Exo1/Psma8	25
GO:0022610	GO:0022610	biological adhesion	56/488	488/7982	2.5646831535417e-06	0.000303273782906306	0.000268532449925107	Col12a1/Col26a1/Ass1/Lama2/Bmp7/Notch1/Svep1/Spink5/Col6a5/Col6a6/Myoc/Hes1/Mmp2/Igfals/Il6st/Ptprt/Stat5b/Fut1/Cbfb/Has2/Bmi1/Snai2/Dusp3/Sash3/Jag1/Ddr1/Zfp36l1/Fadd/Dusp26/Col6a4/Mdga1/Slc39a8/Mmp24/Olr1/Cdc42/Adora2a/Thbs1/Nlgn1/Epdr1/Crisp2/Hmcn1/Dag1/Adgrl1/Lrrc15/Epha5/Nt5e/Adam17/Prkar1a/Itgb1/Adrb2/Ache/Atp2c1/Itgav/Itgb5/Dapk3/Mip	56
GO:0051983	GO:0051983	regulation of chromosome segregation	14/488	54/7982	2.84351677120058e-06	0.000326056589764333	0.000288705387008978	Bub1/Ndc80/Cdt1/Plk1/Birc5/Numa1/Trip13/Mad2l1/Rmi2/Kntc1/Cit/Mki67/Anapc4/Aurkb	14
GO:0007094	GO:0007094	mitotic spindle assembly checkpoint signaling	9/488	23/7982	4.18747489132062e-06	0.000452725856821635	0.000400864137716498	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:0071173	GO:0071173	spindle assembly checkpoint signaling	9/488	23/7982	4.18747489132062e-06	0.000452725856821635	0.000400864137716498	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:0006260	GO:0006260	DNA replication	27/488	171/7982	4.37010015729159e-06	0.000459346083199761	0.000406725988323367	Ccna2/Cdk1/Cdt1/Rrm2/Pclaf/Prim2/Rmi2/Cenpx/Gins3/Rpa2/Ccne1/Dscc1/Chaf1b/Mcm9/Rrm1/Met/Rfc4/Mcm7/Cdc42/Rad51/Pold1/Mcm4/Orc4/Wrn/Alyref2/Pola1/Twnk	27
GO:0051310	GO:0051310	metaphase plate congression	12/488	42/7982	4.872755701647e-06	0.000492559386032691	0.000436134562629925	Cenpf/Incenp/Ndc80/Cdt1/Mis12/Cenpc1/Numa1/Kif18a/Kifc5b/Aurkb/Kif22/Trappc12	12
GO:0051304	GO:0051304	chromosome separation	15/488	64/7982	4.94642089567713e-06	0.000492559386032691	0.000436134562629925	Bub1/Ndc80/Cdt1/Plk1/Birc5/Numa1/Trip13/Mad2l1/Kntc1/Ncaph2/Cenpx/Cit/Ncapd3/Anapc4/Aurkb	15
GO:0007155	GO:0007155	cell adhesion	55/488	487/7982	5.17821545414974e-06	0.000502419673807759	0.000444865311486062	Col12a1/Col26a1/Ass1/Lama2/Bmp7/Notch1/Svep1/Spink5/Col6a5/Col6a6/Myoc/Hes1/Mmp2/Igfals/Il6st/Ptprt/Stat5b/Fut1/Cbfb/Has2/Bmi1/Snai2/Dusp3/Sash3/Jag1/Ddr1/Zfp36l1/Fadd/Dusp26/Col6a4/Mdga1/Slc39a8/Mmp24/Olr1/Cdc42/Adora2a/Thbs1/Nlgn1/Epdr1/Crisp2/Hmcn1/Dag1/Adgrl1/Epha5/Nt5e/Adam17/Prkar1a/Itgb1/Adrb2/Ache/Atp2c1/Itgav/Itgb5/Dapk3/Mip	55
GO:0051784	GO:0051784	negative regulation of nuclear division	11/488	36/7982	5.91116447841801e-06	0.000521552448554722	0.000461806343537799	Chek1/Bub1/Ndc80/Bmp7/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	11
GO:0051303	GO:0051303	establishment of chromosome localization	13/488	50/7982	6.23634419172323e-06	0.000521552448554722	0.000461806343537799	Cenpf/Incenp/Ndc80/Cdt1/Mis12/Birc5/Cenpc1/Numa1/Kif18a/Kifc5b/Aurkb/Kif22/Trappc12	13
GO:0033046	GO:0033046	negative regulation of sister chromatid segregation	9/488	24/7982	6.34022532598235e-06	0.000521552448554722	0.000461806343537799	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:0033048	GO:0033048	negative regulation of mitotic sister chromatid segregation	9/488	24/7982	6.34022532598235e-06	0.000521552448554722	0.000461806343537799	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:0045841	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	9/488	24/7982	6.34022532598235e-06	0.000521552448554722	0.000461806343537799	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:0071174	GO:0071174	mitotic spindle checkpoint signaling	9/488	24/7982	6.34022532598235e-06	0.000521552448554722	0.000461806343537799	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:2000816	GO:2000816	negative regulation of mitotic sister chromatid separation	9/488	24/7982	6.34022532598235e-06	0.000521552448554722	0.000461806343537799	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:0034501	GO:0034501	protein localization to kinetochore	7/488	14/7982	7.20525749954157e-06	0.00056801446621386	0.000502945934671948	Ndc80/Cdk1/Cdt1/Mis12/Kntc1/Aurkb/Trappc12	7
GO:1903083	GO:1903083	protein localization to condensed chromosome	7/488	14/7982	7.20525749954157e-06	0.00056801446621386	0.000502945934671948	Ndc80/Cdk1/Cdt1/Mis12/Kntc1/Aurkb/Trappc12	7
GO:0034508	GO:0034508	centromere complex assembly	8/488	19/7982	7.64681880249161e-06	0.00059052168058425	0.000522874849588202	Cenph/Mis12/Cenpc1/Kntc1/Cenpx/Cenpt/Cenpk/Trappc12	8
GO:0050000	GO:0050000	chromosome localization	13/488	51/7982	7.91048135944464e-06	0.000598665229282771	0.000530085519307627	Cenpf/Incenp/Ndc80/Cdt1/Mis12/Birc5/Cenpc1/Numa1/Kif18a/Kifc5b/Aurkb/Kif22/Trappc12	13
GO:0051306	GO:0051306	mitotic sister chromatid separation	12/488	44/7982	8.30524744307642e-06	0.000604366467780792	0.000535133656099438	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Ncaph2/Cit/Anapc4/Aurkb	12
GO:1905818	GO:1905818	regulation of chromosome separation	12/488	44/7982	8.30524744307642e-06	0.000604366467780792	0.000535133656099438	Bub1/Ndc80/Cdt1/Plk1/Birc5/Numa1/Trip13/Mad2l1/Kntc1/Cit/Anapc4/Aurkb	12
GO:0007076	GO:0007076	mitotic chromosome condensation	6/488	10/7982	8.61460229231898e-06	0.000615050095738396	0.000544593427933492	Ncapg/Nusap1/Ncaph2/Ncapd2/Smc2/Ncapd3	6
GO:0070192	GO:0070192	chromosome organization involved in meiotic cell cycle	10/488	31/7982	9.18350001976124e-06	0.000633481241922481	0.000560913206030727	Bub1/Incenp/Trip13/Ncaph2/Ncapd2/Smc2/Ccne1/Prdm9/Ncapd3/Rad51	10
GO:1902100	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	9/488	25/7982	9.3749866669289e-06	0.000633481241922481	0.000560913206030727	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:1905819	GO:1905819	negative regulation of chromosome separation	9/488	25/7982	9.3749866669289e-06	0.000633481241922481	0.000560913206030727	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:0051302	GO:0051302	regulation of cell division	16/488	77/7982	1.2606739996903e-05	0.000836910599092645	0.000741038844139282	Incenp/Plk1/Kif23/Prc1/Racgap1/Kif20a/Aspm/Calm1/Cit/Prc1/Cdc42/Ect2/Aurkb/Prc1/Klhl9/Kif3b	16
GO:0031577	GO:0031577	spindle checkpoint signaling	9/488	26/7982	1.35692117494678e-05	0.000870269445084513	0.000770576289001893	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:0051985	GO:0051985	negative regulation of chromosome segregation	9/488	26/7982	1.35692117494678e-05	0.000870269445084513	0.000770576289001893	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Aurkb	9
GO:0007159	GO:0007159	leukocyte cell-cell adhesion	18/488	95/7982	1.41736899036933e-05	0.000893887376592922	0.000791488683569398	Ass1/Bmp7/Hes1/Il6st/Stat5b/Cbfb/Has2/Bmi1/Dusp3/Sash3/Fadd/Slc39a8/Olr1/Adora2a/Thbs1/Nt5e/Prkar1a/Itgb1	18
GO:0030198	GO:0030198	extracellular matrix organization	22/488	133/7982	1.59513510669814e-05	0.000958093848213612	0.000848340024163772	Mmp10/Notch1/Mmp9/Col6a5/Col6a6/Mmp2/Adamts6/Col22a1/Mmp19/Has2/Col24a1/Ddr1/Col11a1/Mmp20/Col6a4/Slc39a8/Mmp24/Mmp1b/Col2a1/Dag1/Crispld2/Itgb1	22
GO:0043062	GO:0043062	extracellular structure organization	22/488	133/7982	1.59513510669814e-05	0.000958093848213612	0.000848340024163772	Mmp10/Notch1/Mmp9/Col6a5/Col6a6/Mmp2/Adamts6/Col22a1/Mmp19/Has2/Col24a1/Ddr1/Col11a1/Mmp20/Col6a4/Slc39a8/Mmp24/Mmp1b/Col2a1/Dag1/Crispld2/Itgb1	22
GO:0045229	GO:0045229	external encapsulating structure organization	22/488	133/7982	1.59513510669814e-05	0.000958093848213612	0.000848340024163772	Mmp10/Notch1/Mmp9/Col6a5/Col6a6/Mmp2/Adamts6/Col22a1/Mmp19/Has2/Col24a1/Ddr1/Col11a1/Mmp20/Col6a4/Slc39a8/Mmp24/Mmp1b/Col2a1/Dag1/Crispld2/Itgb1	22
GO:0007091	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	11/488	40/7982	1.818784605921e-05	0.00105828733444329	0.000937055910073717	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Cit/Anapc4/Aurkb	11
GO:0010965	GO:0010965	regulation of mitotic sister chromatid separation	11/488	40/7982	1.818784605921e-05	0.00105828733444329	0.000937055910073717	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Cit/Anapc4/Aurkb	11
GO:0030261	GO:0030261	chromosome condensation	8/488	21/7982	1.84585000193597e-05	0.00105828733444329	0.000937055910073717	Incenp/Cdk1/Ncapg/Nusap1/Ncaph2/Ncapd2/Smc2/Ncapd3	8
GO:0000910	GO:0000910	cytokinesis	19/488	106/7982	1.8852599304069e-05	0.00106474978756115	0.00094277806103459	Incenp/Plk1/Kif23/Prc1/Racgap1/Kif20a/Birc5/Nusap1/Calm1/Cit/Anln/Prc1/Cdc42/Ect2/Aurkb/Prc1/Ckap2/Klhl9/Kif3b	19
GO:0044772	GO:0044772	mitotic cell cycle phase transition	29/488	207/7982	2.12301058316692e-05	0.00118139294804465	0.00104605923935299	Ccnb2/Cenpf/Chek1/Bub1/Ccna2/Ndc80/Cdk1/Cdt1/Plk1/Cdc25a/Birc5/Cks1b/Trip13/Mad2l1/Kntc1/Clspn/Rpa2/Ccne1/Calm1/Rad51b/Cit/Ccnf/Zfp36l1/Anapc4/Mastl/Aurkb/Lats1/Adam17/Itgb1	29
GO:0044784	GO:0044784	metaphase/anaphase transition of cell cycle	11/488	42/7982	3.01187243672595e-05	0.00165172830443058	0.00146251563174656	Bub1/Ndc80/Cdt1/Plk1/Birc5/Trip13/Mad2l1/Kntc1/Cit/Anapc4/Aurkb	11
GO:0071459	GO:0071459	protein localization to chromosome, centromeric region	7/488	17/7982	3.47380568590165e-05	0.00187784010220741	0.00166272533807894	Ndc80/Cdk1/Cdt1/Mis12/Kntc1/Aurkb/Trappc12	7
GO:0098609	GO:0098609	cell-cell adhesion	34/488	271/7982	4.4650203716082e-05	0.00237966719523457	0.00210706595149428	Ass1/Bmp7/Notch1/Svep1/Hes1/Il6st/Ptprt/Stat5b/Cbfb/Has2/Bmi1/Dusp3/Sash3/Jag1/Zfp36l1/Fadd/Mdga1/Slc39a8/Mmp24/Olr1/Cdc42/Adora2a/Thbs1/Nlgn1/Crisp2/Hmcn1/Adgrl1/Nt5e/Prkar1a/Itgb1/Adrb2/Atp2c1/Itgav/Itgb5	34
GO:0007346	GO:0007346	regulation of mitotic cell cycle	31/488	241/7982	6.02780936603764e-05	0.00312486209677626	0.00276689553077746	Cenpf/Ascl1/Chek1/Bub1/Ndc80/Cdk1/Bmp7/Cdt1/Plk1/Cdc25a/Birc5/Cks1b/Trip13/Nusap1/Hes1/Mad2l1/Kntc1/Clspn/Rpa2/Stat5b/Rad51b/Dusp3/Met/Zfp36l1/Mki67/Anapc4/Cdc42/Bora/Aurkb/Adam17/Dapk3	31
