ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0099513	GO:0099513	polymeric cytoskeletal fiber	51/784	307/8052	8.62668720558341e-05	0.00176062843423043	0.00155610577823203	Kif11/Kif4/Birc5/Kif20a/Kif23/Tpx2/Prc1/Cdk1/Haus1/Incenp/Plk1/Nusap1/Kntc1/Kif18a/Numa1/Aspm/Calm1/Nek2/Tbca/Kifc5b/Haus7/Iqgap1/Prc1/Ska3/Prc1/Tubb4b/Tuba1c/Actb/Pak1/Ldb3/Tuba3a/Hspa8/Haus3/Tcp11l1/Haus6/Ckap2/Vcl/Dnal4/Ska2/Dmd/Avil/Reep2/Haus4/Aurkb/Tuba1a/Kif3b/Kif22/Tbcb/Katnal1/Ska1/Actc1	51
GO:0043596	GO:0043596	nuclear replication fork	9/784	22/8052	0.000116171627993692	0.00226787221605077	0.00200442580108109	Prim2/Pcna/Rpa2/Pold2/Pold1/Tipin/Mms22l/Pola1/Timeless	9
GO:1990023	GO:1990023	mitotic spindle midzone	6/784	10/8052	0.000124537528614583	0.00232988959783115	0.00205923895998674	Prc1/Kif18a/Numa1/Prc1/Prc1/Aurkb	6
GO:0044815	GO:0044815	DNA packaging complex	10/784	28/8052	0.000185591536240475	0.00333322399087894	0.00294602143842775	Ncapg/Smc2/H4c8/H2az1/Ncaph2/Ncapg2/Ncapd2/Ncapd3/Shprh/Ncaph	10
GO:0034399	GO:0034399	nuclear periphery	17/784	73/8052	0.000502277116281863	0.00867393943117525	0.00766633493272317	Hes1/Cenpf/Lbr/Cebpa/Pcna/Numa1/Anp32a/Nup35/Vdr/Dag1/Anapc4/Pola1/Cad/Blm/Ogg1/Alox5/Uhrf1	17
GO:0009986	GO:0009986	cell surface	45/784	284/8052	0.000648919274241921	0.0107912871901712	0.00953772188651869	Cryab/Bsph1/Pcsk9/Lbp/Alpi/Scnn1b/Thbs1/Mif/Mmp7/Trpv1/Nrxn1/Il6st/Lrp6/Mrc2/Scara5/Lrp6/Abcg2/Dag1/Hspa5/Lipg/Cd163/Kcnn2/P2rx7/Tacr1/Hspa8/Mrc1/Scnn1g/Plg/Asic1/P2rx7/Lrrc15/Anpep/Dmd/Phb/Chrna7/Tgfbr3/Abcg2/Adam10/Nt5e/Nlgn1/Itgav/Notch2/Ace/Tlr2/Fgfr3	45
GO:0005813	GO:0005813	centrosome	56/784	378/8052	0.000829990467219637	0.0133094899922006	0.0117633987271355	Ccnb2/Ak5/Ndc80/Naa40/Cenpf/Hmmr/Kif23/Chek1/Cdk1/Haus1/Cdc20/Plk1/Mcm3/Cetn3/Tbcd/Cdc45/Pcna/Apex1/Numa1/Pclaf/Aspm/Calm1/Nek2/Ccnf/Kifc5b/Sass6/Ccdc77/Haus7/Orc2/Mastl/Fbxl7/Aaas/Ska3/Ccne1/Rttn/Tbc1d31/Cep70/Ola1/Haus3/Dync2i2/Brca2/Haus6/Ckap2/Wrn/Hspa1b/Cdc16/Ccdc61/Gen1/Nlrc3/Ift22/Haus4/Aurkb/Dctn5/Tgif2/Kif3b/Phax	56
GO:0000792	GO:0000792	heterochromatin	13/784	51/8052	0.000917447510245095	0.0142046183482775	0.0125545448770381	Cbx5/Incenp/Cenpc1/H2az1/Dnmt1/Cbx7/Esco2/Ncapd3/Orc2/Vdr/Bmi1/Uhrf1/Ube2a	13
GO:0000785	GO:0000785	chromatin	45/784	290/8052	0.00101740354350307	0.015227139701096	0.0134582854701985	Hes1/Cbx5/H3c14/Chek1/Smc2/Incenp/H4c8/Snai2/Cenpc1/H2az1/Chaf1b/Plk1/Hmgb2/Pcna/Dnmt1/Rpa2/Rad51/Cbx7/Dscc1/Asf1a/Rcc1/Esco2/Mcm2/Ncapd3/Orc2/Shprh/Tipin/Vdr/Mms22l/Pola1/Timeless/Sinhcaf/Parpbp/Egr1/Aptx/Smarcb1/Bmi1/Kdm3b/0610010K14Rik/Camta2/Hat1/Kif22/Trim45/Uhrf1/Ube2a	45
GO:0042575	GO:0042575	DNA polymerase complex	6/784	14/8052	0.00126455827297369	0.0183156988569415	0.0161880634604781	Prim2/Pold2/Pole2/Pold1/Pola1/Pole	6
GO:0005721	GO:0005721	pericentric heterochromatin	6/784	15/8052	0.00193556091593199	0.0271583391016708	0.0240035021482356	Cbx5/Incenp/Cenpc1/Dnmt1/Esco2/Ncapd3	6
GO:0005892	GO:0005892	acetylcholine-gated channel complex	5/784	11/8052	0.00242060005126913	0.0329348310006012	0.0291089703135076	Chrna3/Chrna6/Chrna2/Chrna9/Chrna7	5
GO:0005875	GO:0005875	microtubule associated complex	18/784	91/8052	0.00259446574107146	0.0336265204636307	0.0297203099631667	Birc5/Kif20a/Kif23/Haus1/Incenp/Kif18a/Kifc5b/Haus7/Haus3/Dync2i2/Haus6/Dnal4/Haus4/Aurkb/Dctn5/Kif3b/Kif22/Actc1	18
GO:0000922	GO:0000922	spindle pole	17/784	84/8052	0.0026212209715525	0.0336265204636307	0.0297203099631667	Kif11/Cenpf/Tpx2/Plk1/Kntc1/Numa1/Mad2l1/Aspm/Calm1/Nek2/Kifc5b/Tnks/Aaas/Spdl1/Lats1/Aurkb/Katnal1	17
GO:0042470	GO:0042470	melanosome	8/784	27/8052	0.00322102258911561	0.0390875443922408	0.0345469563612116	Gchfr/Rab32/Oca2/Tyrp1/Ankrd27/Rab1a/Gpr143/Rab17	8
GO:0048770	GO:0048770	pigment granule	8/784	27/8052	0.00322102258911561	0.0390875443922408	0.0345469563612116	Gchfr/Rab32/Oca2/Tyrp1/Ankrd27/Rab1a/Gpr143/Rab17	8
GO:0005815	GO:0005815	microtubule organizing center	60/784	438/8052	0.00369119389710637	0.0436143699947569	0.0385479251858477	Ccnb2/Ak5/Ndc80/Naa40/Cenpf/Hmmr/Birc5/Kif23/Chek1/Cdk1/Haus1/Cdc20/Plk1/Mcm3/Cetn3/Tbcd/Cdc45/Pcna/Apex1/Numa1/Pclaf/Aspm/Calm1/Nek2/Ccnf/Kifc5b/Pin1/Sass6/Ccdc77/Haus7/Orc2/Mastl/Fbxl7/Aaas/Ska3/Ccne1/Rttn/Tuba3a/Tbc1d31/Cep70/Ola1/Haus3/Dync2i2/Brca2/Haus6/Ckap2/Wrn/Hspa1b/Cdc16/Ccdc61/Gen1/Nlrc3/Ift22/Haus4/Aurkb/Tbc1d30/Dctn5/Tgif2/Kif3b/Phax	60
GO:0031526	GO:0031526	brush border membrane	10/784	40/8052	0.00408593142433943	0.0470405951161129	0.0415761443178398	Slc3a1/Pemt/Abcg2/Slc22a21/Anpep/Cubn/Abcg2/Ace/Slc46a1/Slco1a5	10
